GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUB,CTY_SUBA,NAME,B18AA1980,B18AB1980,B18AC1980,B18AD1980,B18AE1980
"G2200070025","1980","Louisiana","22","Assumption","007","Ward 5","025","WARD 5",1369,445,0,0,
"G2200070030","1980","Louisiana","22","Assumption","007","Ward 6","030","WARD 6",1124,1271,0,5,
"G2200070035","1980","Louisiana","22","Assumption","007","Ward 7","035","WARD 7",842,1045,0,0,
"G2200070040","1980","Louisiana","22","Assumption","007","Ward 8","040","WARD 8",1782,329,0,0,
"G2200070045","1980","Louisiana","22","Assumption","007","Ward 9","045","WARD 9",3422,0,23,0,
"G2200090005","1980","Louisiana","22","Avoyelles","009","Ward 1","005","WARD 1",2359,58,0,0,
"G2200090010","1980","Louisiana","22","Avoyelles","009","Ward 2","010","WARD 2",6826,2864,10,0,
"G2200090015","1980","Louisiana","22","Avoyelles","009","Ward 3","015","WARD 3",2435,1702,35,4,
"G2200090020","1980","Louisiana","22","Avoyelles","009","Ward 4","020","WARD 4",3227,81,4,0,
"G2200090025","1980","Louisiana","22","Avoyelles","009","Ward 5","025","WARD 5",1498,56,0,0,
"G2200090030","1980","Louisiana","22","Avoyelles","009","Ward 6","030","WARD 6",1585,177,0,0,
"G2200090035","1980","Louisiana","22","Avoyelles","009","Ward 7","035","WARD 7",1959,1117,0,0,
"G2200090040","1980","Louisiana","22","Avoyelles","009","Ward 8","040","WARD 8",2304,271,0,0,
"G2200090045","1980","Louisiana","22","Avoyelles","009","Ward 9","045","WARD 9",2881,1215,0,0,
"G2200090050","1980","Louisiana","22","Avoyelles","009","Ward 10","050","WARD 10",3989,2390,9,0,
"G2200090055","1980","Louisiana","22","Avoyelles","009","Ward 11","055","WARD 11",1682,601,0,19,
"G2200110005","1980","Louisiana","22","Beauregard","011","Ward 1","005","WARD 1",580,111,0,0,
"G2200110010","1980","Louisiana","22","Beauregard","011","Ward 2","010","WARD 2",2918,275,0,12,
"G2200110015","1980","Louisiana","22","Beauregard","011","Ward 3","015","WARD 3",12512,3798,15,50,
"G2200110020","1980","Louisiana","22","Beauregard","011","Ward 4","020","WARD 4",1200,0,0,0,
"G2200110025","1980","Louisiana","22","Beauregard","011","Ward 5","025","WARD 5",1728,532,0,0,
"G2200110030","1980","Louisiana","22","Beauregard","011","Ward 6","030","WARD 6",2927,25,0,0,
"G2200110035","1980","Louisiana","22","Beauregard","011","Ward 7","035","WARD 7",1944,15,0,0,
"G2200110040","1980","Louisiana","22","Beauregard","011","Ward 8","040","WARD 8",999,0,15,9,
"G2200130005","1980","Louisiana","22","Bienville","013","Ward 1","005","WARD 1",1676,657,0,0,
"G2200130010","1980","Louisiana","22","Bienville","013","Ward 2","010","WARD 2",913,1694,0,0,
"G2200130015","1980","Louisiana","22","Bienville","013","Ward 3","015","WARD 3",917,1393,4,6,
"G2200130020","1980","Louisiana","22","Bienville","013","Ward 4","020","WARD 4",1550,702,4,0,
"G2200130025","1980","Louisiana","22","Bienville","013","Ward 5","025","WARD 5",1329,687,6,2,
"G2200130030","1980","Louisiana","22","Bienville","013","Ward 6","030","WARD 6",1749,677,0,6,
"G2200130035","1980","Louisiana","22","Bienville","013","Ward 7","035","WARD 7",1274,1129,0,10,
"G2200150005","1980","Louisiana","22","Bossier","015","Ward 1","005","WARD 1",10544,1049,21,107,
"G2200150010","1980","Louisiana","22","Bossier","015","Ward 2","010","WARD 2",35128,7347,98,338,
"G2200150015","1980","Louisiana","22","Bossier","015","Ward 3","015","WARD 3",2866,2774,0,2,
"G2200150020","1980","Louisiana","22","Bossier","015","Ward 4","020","WARD 4",15951,3981,50,22,
"G2200170005","1980","Louisiana","22","Caddo","017","Ward 1","005","WARD 1",760,1244,3,0,
"G2200170010","1980","Louisiana","22","Caddo","017","Ward 2","010","WARD 2",6375,1217,5,15,
"G2200170015","1980","Louisiana","22","Caddo","017","Ward 3","015","WARD 3",12955,2327,27,7,
"G2200170020","1980","Louisiana","22","Caddo","017","Ward 4","020","WARD 4",87934,83266,228,731,
"G2200170025","1980","Louisiana","22","Caddo","017","Ward 5","025","WARD 5",12716,3042,36,61,
"G2200170030","1980","Louisiana","22","Caddo","017","Ward 6","030","WARD 6",3226,1368,14,0,
"G2200170035","1980","Louisiana","22","Caddo","017","Ward 7","035","WARD 7",26081,914,68,218,
"G2200170040","1980","Louisiana","22","Caddo","017","Ward 8","040","WARD 8",3364,660,6,6,
"G2200170045","1980","Louisiana","22","Caddo","017","Ward 9","045","WARD 9",1770,1235,2,0,
"G2200190005","1980","Louisiana","22","Calcasieu","019","Ward 1","005","WARD 1",9613,395,68,23,
"G2200190010","1980","Louisiana","22","Calcasieu","019","Ward 2","010","WARD 2",1734,62,0,0,
"G2200190015","1980","Louisiana","22","Calcasieu","019","Ward 3","015","WARD 3",61518,30035,106,318,
"G2200190020","1980","Louisiana","22","Calcasieu","019","Ward 4","020","WARD 4",37208,2937,61,61,
"G2200190025","1980","Louisiana","22","Calcasieu","019","Ward 5","025","WARD 5",2583,184,0,0,
"G2200190030","1980","Louisiana","22","Calcasieu","019","Ward 6","030","WARD 6",6638,1377,101,0,
"G2200190035","1980","Louisiana","22","Calcasieu","019","Ward 7","035","WARD 7",5336,713,6,0,
"G2200190040","1980","Louisiana","22","Calcasieu","019","Ward 8","040","WARD 8",4999,650,24,12,
"G2200210005","1980","Louisiana","22","Caldwell","021","Ward 1","005","WARD 1",614,356,0,0,
"G2200210010","1980","Louisiana","22","Caldwell","021","Ward 2","010","WARD 2",875,74,0,0,
"G2200210015","1980","Louisiana","22","Caldwell","021","Ward 3","015","WARD 3",1234,342,0,0,
"G2200210020","1980","Louisiana","22","Caldwell","021","Ward 4","020","WARD 4",388,299,0,0,
"G2200210025","1980","Louisiana","22","Caldwell","021","Ward 5","025","WARD 5",825,92,0,0,
"G2200210030","1980","Louisiana","22","Caldwell","021","Ward 6","030","WARD 6",1148,22,0,0,
"G2200210035","1980","Louisiana","22","Caldwell","021","Ward 7","035","WARD 7",1030,78,0,0,
"G2200210040","1980","Louisiana","22","Caldwell","021","Ward 8","040","WARD 8",437,470,0,0,
"G2200210045","1980","Louisiana","22","Caldwell","021","Ward 9","045","WARD 9",809,203,0,0,
"G2200210050","1980","Louisiana","22","Caldwell","021","Ward 10","050","WARD 10",1353,33,0,12,
"G2200230005","1980","Louisiana","22","Cameron","023","Ward 1, Cow Island","005","WARD 1, COW ISLAND",568,0,0,0,
"G2200230010","1980","Louisiana","22","Cameron","023","Ward 2, Grand Chenier","010","WARD 2, GRAND CHENIER",1174,43,0,0,
"G2200230015","1980","Louisiana","22","Cameron","023","Ward 3, Cameron","015","WARD 3, CAMERON",3029,481,10,7,
"G2200230020","1980","Louisiana","22","Cameron","023","Ward 4, Grand Lake","020","WARD 4, GRAND LAKE",1535,0,0,0,
"G2200230025","1980","Louisiana","22","Cameron","023","Ward 5, Johnsons Bayou","025","WARD 5, JOHNSONS BAYOU",792,0,12,0,
"G2200230030","1980","Louisiana","22","Cameron","023","Ward 6, Hackberry","030","WARD 6, HACKBERRY",1654,0,0,6,
"G2200250005","1980","Louisiana","22","Catahoula","025","Ward 1","005","WARD 1",868,463,0,0,
"G2200250010","1980","Louisiana","22","Catahoula","025","Ward 2","010","WARD 2",831,733,7,0,
"G2200250015","1980","Louisiana","22","Catahoula","025","Ward 3","015","WARD 3",1361,0,0,0,
"G2200250020","1980","Louisiana","22","Catahoula","025","Ward 4","020","WARD 4",1152,224,0,0,
"G2200250025","1980","Louisiana","22","Catahoula","025","Ward 5","025","WARD 5",1459,6,0,0,
"G2200250030","1980","Louisiana","22","Catahoula","025","Ward 6","030","WARD 6",1187,609,0,0,
"G2200250035","1980","Louisiana","22","Catahoula","025","Ward 7","035","WARD 7",118,825,0,0,
"G2200250040","1980","Louisiana","22","Catahoula","025","Ward 8","040","WARD 8",996,160,0,9,
"G2200250045","1980","Louisiana","22","Catahoula","025","Ward 9","045","WARD 9",1124,155,0,0,
"G2200270005","1980","Louisiana","22","Claiborne","027","Ward 1","005","WARD 1",469,572,0,0,
"G2200270010","1980","Louisiana","22","Claiborne","027","Ward 2","010","WARD 2",608,416,0,0,
"G2200270015","1980","Louisiana","22","Claiborne","027","Ward 3","015","WARD 3",2911,1565,0,0,
"G2200270020","1980","Louisiana","22","Claiborne","027","Ward 4","020","WARD 4",436,173,0,0,
"G2200270025","1980","Louisiana","22","Claiborne","027","Ward 5","025","WARD 5",635,639,0,0,
"G2200270030","1980","Louisiana","22","Claiborne","027","Ward 6","030","WARD 6",626,440,0,0,
"G2200270035","1980","Louisiana","22","Claiborne","027","Ward 7","035","WARD 7",2833,3433,0,7,
"G2200270040","1980","Louisiana","22","Claiborne","027","Ward 8","040","WARD 8",387,517,0,0,
"G2200270045","1980","Louisiana","22","Claiborne","027","Ward 9","045","WARD 9",169,247,0,0,
"G2200290005","1980","Louisiana","22","Concordia","029","Ward 1","005","WARD 1",1123,2482,0,0,
"G2200290010","1980","Louisiana","22","Concordia","029","Ward 2","010","WARD 2",1729,1128,5,0,
"G2200290015","1980","Louisiana","22","Concordia","029","Ward 3","015","WARD 3",3089,1622,0,0,
"G2200290020","1980","Louisiana","22","Concordia","029","Ward 4","020","WARD 4",4878,1273,24,0,
"G2200290025","1980","Louisiana","22","Concordia","029","Ward 5","025","WARD 5",4061,1551,0,0,
"G2200310005","1980","Louisiana","22","De Soto","031","Ward 1","005","WARD 1",1118,559,0,0,
"G2200310010","1980","Louisiana","22","De Soto","031","Ward 2","010","WARD 2",2174,1803,0,0,
"G2200310015","1980","Louisiana","22","De Soto","031","Ward 3","015","WARD 3",1171,425,0,0,
"G2200310020","1980","Louisiana","22","De Soto","031","Ward 4","020","WARD 4",4892,6040,34,22,
"G2200310025","1980","Louisiana","22","De Soto","031","Ward 5","025","WARD 5",844,441,0,9,
"G2200310030","1980","Louisiana","22","De Soto","031","Ward 6","030","WARD 6",750,804,0,0,
"G2200310035","1980","Louisiana","22","De Soto","031","Ward 7","035","WARD 7",690,649,0,0,
"G2200310040","1980","Louisiana","22","De Soto","031","Ward 8","040","WARD 8",2440,835,5,2,
"G2200330005","1980","Louisiana","22","East Baton Rouge","033","Ward 1","005","WARD 1",136398,79848,266,2049,
"G2200330010","1980","Louisiana","22","East Baton Rouge","033","Ward 2","010","WARD 2",38426,32387,191,244,
"G2200330015","1980","Louisiana","22","East Baton Rouge","033","Ward 3","015","WARD 3",72018,2465,119,699,
"G2200350005","1980","Louisiana","22","East Carroll","035","Ward 1","005","WARD 1",228,431,0,0,
"G2200350010","1980","Louisiana","22","East Carroll","035","Ward 2","010","WARD 2",1064,238,0,0,
"G2200350015","1980","Louisiana","22","East Carroll","035","Ward 3","015","WARD 3",2269,6012,4,16,
"G2200350020","1980","Louisiana","22","East Carroll","035","Ward 4","020","WARD 4",64,51,0,0,
"G2200350025","1980","Louisiana","22","East Carroll","035","Ward 5","025","WARD 5",236,215,0,0,
"G2200350030","1980","Louisiana","22","East Carroll","035","Ward 6","030","WARD 6",214,120,0,0,
"G2200350035","1980","Louisiana","22","East Carroll","035","Ward 7","035","WARD 7",458,134,0,0,
"G2200370005","1980","Louisiana","22","East Feliciana","037","Ward 1","005","WARD 1",1976,786,0,0,
"G2200370010","1980","Louisiana","22","East Feliciana","037","Ward 2","010","WARD 2",1119,1094,0,0,
"G2200370015","1980","Louisiana","22","East Feliciana","037","Ward 3","015","WARD 3",3286,2768,7,70,
"G2200370020","1980","Louisiana","22","East Feliciana","037","Ward 4","020","WARD 4",606,807,0,0,
"G2200370025","1980","Louisiana","22","East Feliciana","037","Ward 5","025","WARD 5",1449,2053,2,0,
"G2200370030","1980","Louisiana","22","East Feliciana","037","Ward 6","030","WARD 6",643,608,6,0,
"G2200370035","1980","Louisiana","22","East Feliciana","037","Ward 7","035","WARD 7",160,645,0,0,
"G2200370040","1980","Louisiana","22","East Feliciana","037","Ward 8","040","WARD 8",439,479,0,0,
"G2200390005","1980","Louisiana","22","Evangeline","039","Ward 1","005","WARD 1",11928,5461,0,10,
"G2200390010","1980","Louisiana","22","Evangeline","039","Ward 2","010","WARD 2",2991,745,0,5,
"G2200390015","1980","Louisiana","22","Evangeline","039","Ward 3","015","WARD 3",5116,1302,0,13,
"G2200390020","1980","Louisiana","22","Evangeline","039","Ward 4","020","WARD 4",2353,206,0,0,
"G2200390025","1980","Louisiana","22","Evangeline","039","Ward 5","025","WARD 5",2884,313,0,0,
"G2200410005","1980","Louisiana","22","Franklin","041","Ward 1","005","WARD 1",1657,1386,0,3,
"G2200410010","1980","Louisiana","22","Franklin","041","Ward 2","010","WARD 2",1760,624,0,0,
"G2200410015","1980","Louisiana","22","Franklin","041","Ward 3","015","WARD 3",1462,324,0,0,
"G2200410020","1980","Louisiana","22","Franklin","041","Ward 4","020","WARD 4",1364,335,0,0,
"G2200410025","1980","Louisiana","22","Franklin","041","Ward 5","025","WARD 5",348,616,0,0,
"G2200410030","1980","Louisiana","22","Franklin","041","Ward 6","030","WARD 6",1623,75,0,0,
"G2200410035","1980","Louisiana","22","Franklin","041","Ward 7","035","WARD 7",6211,4006,0,9,
"G2200410040","1980","Louisiana","22","Franklin","041","Ward 8","040","WARD 8",1003,182,0,0,
"G2200410045","1980","Louisiana","22","Franklin","041","Ward 9","045","WARD 9",935,187,0,0,
"G2200430005","1980","Louisiana","22","Grant","043","Ward 1","005","WARD 1",1192,1822,0,0,
"G2200430010","1980","Louisiana","22","Grant","043","Ward 2","010","WARD 2",3036,448,0,0,
"G2200430015","1980","Louisiana","22","Grant","043","Ward 3","015","WARD 3",2210,0,0,4,
"G2200430020","1980","Louisiana","22","Grant","043","Ward 4","020","WARD 4",586,0,0,0,
"G2200430025","1980","Louisiana","22","Grant","043","Ward 5","025","WARD 5",923,0,9,0,
"G2200430030","1980","Louisiana","22","Grant","043","Ward 6","030","WARD 6",866,217,0,0,
"G2200430035","1980","Louisiana","22","Grant","043","Ward 7","035","WARD 7",2221,413,0,3,
"G2200430040","1980","Louisiana","22","Grant","043","Ward 8","040","WARD 8",2708,0,12,25,
"G2200450004","1980","Louisiana","22","Iberia","045","Ward 1","004","WARD 1",10149,3447,41,8,
"G2200450009","1980","Louisiana","22","Iberia","045","Ward 2","009","WARD 2",8643,3842,13,6,
"G2200450014","1980","Louisiana","22","Iberia","045","Ward 3","014","WARD 3",4015,3599,0,0,
"G2200450019","1980","Louisiana","22","Iberia","045","Ward 4","019","WARD 4",8715,2235,25,12,
"G2200450024","1980","Louisiana","22","Iberia","045","Ward 5","024","WARD 5",14292,4517,11,8,
"G2200470005","1980","Louisiana","22","Iberville","047","Ward 1","005","WARD 1",2516,3447,0,0,
"G2200470010","1980","Louisiana","22","Iberville","047","Ward 2","010","WARD 2",4768,4064,9,0,
"G2200470015","1980","Louisiana","22","Iberville","047","Ward 3","015","WARD 3",1185,1157,0,0,
"G2200470020","1980","Louisiana","22","Iberville","047","Ward 4","020","WARD 4",1230,1289,21,0,
"G2200470025","1980","Louisiana","22","Iberville","047","Ward 5","025","WARD 5",296,1265,6,21,
"G2200470030","1980","Louisiana","22","Iberville","047","Ward 6","030","WARD 6",1705,970,0,27,
"G2200470035","1980","Louisiana","22","Iberville","047","Ward 7","035","WARD 7",1254,815,7,0,
"G2200470040","1980","Louisiana","22","Iberville","047","Ward 8","040","WARD 8",2764,946,0,7,
"G2200470045","1980","Louisiana","22","Iberville","047","Ward 9","045","WARD 9",856,1461,0,0,
"G2200490005","1980","Louisiana","22","Jackson","049","Ward 1","005","WARD 1",1732,338,0,0,
"G2200490010","1980","Louisiana","22","Jackson","049","Ward 2","010","WARD 2",984,605,0,0,
"G2200490015","1980","Louisiana","22","Jackson","049","Ward 3","015","WARD 3",867,755,0,0,
"G2200490020","1980","Louisiana","22","Jackson","049","Ward 4","020","WARD 4",1855,65,0,0,
"G2200490025","1980","Louisiana","22","Jackson","049","Ward 5","025","WARD 5",1289,1016,0,9,
"G2200490030","1980","Louisiana","22","Jackson","049","Ward 6","030","WARD 6",1345,136,0,0,
"G2200490035","1980","Louisiana","22","Jackson","049","Ward 7","035","WARD 7",1611,18,0,0,
"G2200490040","1980","Louisiana","22","Jackson","049","Ward 8","040","WARD 8",1366,256,0,0,
"G2200490045","1980","Louisiana","22","Jackson","049","Ward 9","045","WARD 9",570,979,0,0,
"G2200490050","1980","Louisiana","22","Jackson","049","Ward 10","050","WARD 10",171,1354,0,0,
"G2200510005","1980","Louisiana","22","Jefferson","051","Ward 1","005","WARD 1",27117,4210,113,382,
"G2200510010","1980","Louisiana","22","Jefferson","051","Ward 2","010","WARD 2",14496,1839,46,310,
"G2200510015","1980","Louisiana","22","Jefferson","051","Ward 3","015","WARD 3",17860,7901,113,936,
"G2200510020","1980","Louisiana","22","Jefferson","051","Ward 4","020","WARD 4",54392,17472,574,1189,
"G2200510025","1980","Louisiana","22","Jefferson","051","Ward 5","025","WARD 5",12752,10322,115,567,
"G2200510030","1980","Louisiana","22","Jefferson","051","Ward 6","030","WARD 6",3946,318,55,52,
"G2200510035","1980","Louisiana","22","Jefferson","051","Ward 7","035","WARD 7",13098,2340,0,45,
"G2200510040","1980","Louisiana","22","Jefferson","051","Ward 8","040","WARD 8",69604,1721,143,349,
"G2200510045","1980","Louisiana","22","Jefferson","051","Ward 9","045","WARD 9",95421,16460,264,863,
"G2200510050","1980","Louisiana","22","Jefferson","051","Ward 10","050","WARD 10",70043,564,71,1424,
"G2200510055","1980","Louisiana","22","Jefferson","051","Ward 11","055","WARD 11",1972,6,20,0,
"G2200530005","1980","Louisiana","22","Jefferson Davis","053","Ward 1","005","WARD 1",4513,392,24,0,
"G2200530010","1980","Louisiana","22","Jefferson Davis","053","Ward 2","010","WARD 2",10622,3168,17,41,
"G2200530015","1980","Louisiana","22","Jefferson Davis","053","Ward 3","015","WARD 3",1249,17,0,0,
"G2200530020","1980","Louisiana","22","Jefferson Davis","053","Ward 4","020","WARD 4",1578,716,15,0,
"G2200530025","1980","Louisiana","22","Jefferson Davis","053","Ward 5","025","WARD 5",941,382,0,0,
"G2200530030","1980","Louisiana","22","Jefferson Davis","053","Ward 6","030","WARD 6",3770,1169,0,0,
"G2200530035","1980","Louisiana","22","Jefferson Davis","053","Ward 7","035","WARD 7",787,66,0,0,
"G2200530040","1980","Louisiana","22","Jefferson Davis","053","Ward 8","040","WARD 8",1634,225,0,0,
"G2200530045","1980","Louisiana","22","Jefferson Davis","053","Ward 9","045","WARD 9",815,0,0,5,
"G2200550005","1980","Louisiana","22","Lafayette","055","Ward 1","005","WARD 1",24514,4570,2,65,
"G2200550010","1980","Louisiana","22","Lafayette","055","Ward 2","010","WARD 2",19962,13871,25,230,
"G2200550015","1980","Louisiana","22","Lafayette","055","Ward 3","015","WARD 3",12469,5400,8,251,
"G2200550020","1980","Louisiana","22","Lafayette","055","Ward 4","020","WARD 4",24336,5350,60,117,
"G2200550025","1980","Louisiana","22","Lafayette","055","Ward 5","025","WARD 5",36864,1166,22,273,
"G2200570005","1980","Louisiana","22","Lafourche","057","Ward 1","005","WARD 1",5620,2314,42,63,
"G2200570010","1980","Louisiana","22","Lafourche","057","Ward 2","010","WARD 2",12776,3111,35,89,
"G2200570015","1980","Louisiana","22","Lafourche","057","Ward 3","015","WARD 3",9341,938,41,15,
"G2200570020","1980","Louisiana","22","Lafourche","057","Ward 4","020","WARD 4",8266,0,73,5,
"G2200570025","1980","Louisiana","22","Lafourche","057","Ward 5","025","WARD 5",1973,190,0,0,
"G2200570030","1980","Louisiana","22","Lafourche","057","Ward 6","030","WARD 6",5094,158,6,0,
"G2200570035","1980","Louisiana","22","Lafourche","057","Ward 7","035","WARD 7",1917,1752,0,0,
"G2200570040","1980","Louisiana","22","Lafourche","057","Ward 8","040","WARD 8",751,0,0,0,
"G2200570045","1980","Louisiana","22","Lafourche","057","Ward 9","045","WARD 9",1588,317,183,0,
"G2200570050","1980","Louisiana","22","Lafourche","057","Ward 10","050","WARD 10",20255,425,557,41,
"G2200570055","1980","Louisiana","22","Lafourche","057","Ward 11","055","WARD 11",4392,0,27,0,
"G2200590005","1980","Louisiana","22","La Salle","059","Ward 1","005","WARD 1",1432,106,13,0,
"G2200590010","1980","Louisiana","22","La Salle","059","Ward 2","010","WARD 2",1967,12,0,17,
"G2200590015","1980","Louisiana","22","La Salle","059","Ward 3","015","WARD 3",1756,10,13,0,
"G2200590020","1980","Louisiana","22","La Salle","059","Ward 4","020","WARD 4",1210,118,0,0,
"G2200590025","1980","Louisiana","22","La Salle","059","Ward 5","025","WARD 5",2603,23,53,34,
"G2200590030","1980","Louisiana","22","La Salle","059","Ward 6","030","WARD 6",1810,397,42,0,
"G2200590035","1980","Louisiana","22","La Salle","059","Ward 7","035","WARD 7",1326,261,9,0,
"G2200590040","1980","Louisiana","22","La Salle","059","Ward 8","040","WARD 8",1725,0,18,0,
"G2200590045","1980","Louisiana","22","La Salle","059","Ward 9","045","WARD 9",1390,656,0,0,
"G2200610006","1980","Louisiana","22","Lincoln","061","Ward 1","006","WARD 1",16629,6068,17,127,
"G2200610011","1980","Louisiana","22","Lincoln","061","Ward 2","011","WARD 2",67,5527,0,10,
"G2200610016","1980","Louisiana","22","Lincoln","061","Ward 3","016","WARD 3",1707,1514,0,0,
"G2200610021","1980","Louisiana","22","Lincoln","061","Ward 4","021","WARD 4",2581,888,54,4,
"G2200610026","1980","Louisiana","22","Lincoln","061","Ward 5","026","WARD 5",3675,593,14,14,
"G2200630005","1980","Louisiana","22","Livingston","063","Ward 1","005","WARD 1",14865,632,70,4,
"G2200630010","1980","Louisiana","22","Livingston","063","Ward 2","010","WARD 2",22051,1465,35,66,
"G2200630015","1980","Louisiana","22","Livingston","063","Ward 3","015","WARD 3",5785,109,0,5,
"G2200630020","1980","Louisiana","22","Livingston","063","Ward 4","020","WARD 4",11794,1833,8,30,
"G2200650005","1980","Louisiana","22","Madison","065","Ward 1","005","WARD 1",1086,529,0,0,
"G2200650010","1980","Louisiana","22","Madison","065","Ward 2","010","WARD 2",1674,130,0,0,
"G2200650015","1980","Louisiana","22","Madison","065","Ward 3","015","WARD 3",700,1607,17,0,
"G2200650020","1980","Louisiana","22","Madison","065","Ward 4","020","WARD 4",0,1936,0,0,
"G2200650025","1980","Louisiana","22","Madison","065","Ward 5","025","WARD 5",15,1878,0,0,
"G2200650030","1980","Louisiana","22","Madison","065","Ward 6","030","WARD 6",87,1952,0,0,
"G2200650035","1980","Louisiana","22","Madison","065","Ward 7","035","WARD 7",999,1173,0,0,
"G2200650040","1980","Louisiana","22","Madison","065","Ward 8","040","WARD 8",1899,159,8,0,
"G2200670005","1980","Louisiana","22","Morehouse","067","Ward 1","005","WARD 1",898,93,0,0,
"G2200670010","1980","Louisiana","22","Morehouse","067","Ward 2","010","WARD 2",993,201,0,0,
"G2200670015","1980","Louisiana","22","Morehouse","067","Ward 3","015","WARD 3",1686,541,0,0,
"G2200670020","1980","Louisiana","22","Morehouse","067","Ward 4","020","WARD 4",12788,8581,0,0,
"G2200670025","1980","Louisiana","22","Morehouse","067","Ward 5","025","WARD 5",635,626,0,0,
"G2200670030","1980","Louisiana","22","Morehouse","067","Ward 6","030","WARD 6",1502,2040,2,0,
"G2200670035","1980","Louisiana","22","Morehouse","067","Ward 7","035","WARD 7",649,234,0,0,
"G2200670040","1980","Louisiana","22","Morehouse","067","Ward 8","040","WARD 8",426,803,0,0,
"G2200670045","1980","Louisiana","22","Morehouse","067","Ward 9","045","WARD 9",174,0,0,0,
"G2200670050","1980","Louisiana","22","Morehouse","067","Ward 10","050","WARD 10",1024,861,30,8,
"G2200690005","1980","Louisiana","22","Natchitoches","069","Ward 1","005","WARD 1",12718,8906,53,81,
"G2200690010","1980","Louisiana","22","Natchitoches","069","Ward 2","010","WARD 2",5046,2070,2,2,
"G2200690015","1980","Louisiana","22","Natchitoches","069","Ward 3","015","WARD 3",4372,1409,3,0,
"G2200690020","1980","Louisiana","22","Natchitoches","069","Ward 4","020","WARD 4",2927,2065,17,0,
"G2200710005","1980","Louisiana","22","Orleans","071","New Orleans city","005","NEW ORLEANS",238192,308039,623,7458,
"G2200730005","1980","Louisiana","22","Ouachita","073","Ward 1","005","WARD 1",6832,401,7,29,
"G2200730010","1980","Louisiana","22","Ouachita","073","Ward 2","010","WARD 2",9492,277,6,17,
"G2200730015","1980","Louisiana","22","Ouachita","073","Ward 3","015","WARD 3",12045,21305,7,93,
"G2200730020","1980","Louisiana","22","Ouachita","073","Ward 4","020","WARD 4",2216,46,0,0,
"G2200730025","1980","Louisiana","22","Ouachita","073","Ward 5","025","WARD 5",32500,3183,26,38,
"G2200730030","1980","Louisiana","22","Ouachita","073","Ward 6","030","WARD 6",3253,320,0,0,
"G2200730035","1980","Louisiana","22","Ouachita","073","Ward 7","035","WARD 7",1387,686,0,0,
"G2200730040","1980","Louisiana","22","Ouachita","073","Ward 8","040","WARD 8",3515,0,0,0,
"G2200730045","1980","Louisiana","22","Ouachita","073","Ward 9","045","WARD 9",1068,0,0,0,
"G2200730050","1980","Louisiana","22","Ouachita","073","Ward 10","050","WARD 10",25374,14483,87,175,
"G2200750005","1980","Louisiana","22","Plaquemines","075","Ward 1","005","WARD 1",670,726,0,0,
"G2200750010","1980","Louisiana","22","Plaquemines","075","Ward 2","010","WARD 2",361,1075,0,11,
"G2200750015","1980","Louisiana","22","Plaquemines","075","Ward 3","015","WARD 3",6194,881,141,11,
"G2200750020","1980","Louisiana","22","Plaquemines","075","Ward 4","020","WARD 4",3617,1860,109,5,
"G2200750025","1980","Louisiana","22","Plaquemines","075","Ward 5","025","WARD 5",9177,960,61,98,
"G2200770005","1980","Louisiana","22","Pointe Coupee","077","Ward 1","005","WARD 1",747,535,0,0,
"G2200770010","1980","Louisiana","22","Pointe Coupee","077","Ward 2","010","WARD 2",456,904,0,0,
"G2200770015","1980","Louisiana","22","Pointe Coupee","077","Ward 3","015","WARD 3",449,525,0,6,
"G2200770020","1980","Louisiana","22","Pointe Coupee","077","Ward 4","020","WARD 4",1204,541,0,0,
"G2200770025","1980","Louisiana","22","Pointe Coupee","077","Ward 5","025","WARD 5",507,1494,0,0,
"G2200770030","1980","Louisiana","22","Pointe Coupee","077","Ward 6","030","WARD 6",969,77,0,0,
"G2200770035","1980","Louisiana","22","Pointe Coupee","077","Ward 7","035","WARD 7",1647,389,13,0,
"G2200770040","1980","Louisiana","22","Pointe Coupee","077","Ward 8","040","WARD 8",1512,747,7,60,
"G2200770045","1980","Louisiana","22","Pointe Coupee","077","Ward 9","045","WARD 9",3042,3776,0,7,
"G2200770050","1980","Louisiana","22","Pointe Coupee","077","Ward 10","050","WARD 10",3380,1010,0,3,
"G2200790005","1980","Louisiana","22","Rapides","079","Ward 1, Alexandria","005","WARD 1, ALEXANDRIA",29967,25385,66,243,
"G2200790010","1980","Louisiana","22","Rapides","079","Ward 2, Lamourie","010","WARD 2, LAMOURIE",3308,548,0,9,
"G2200790015","1980","Louisiana","22","Rapides","079","Ward 3, Cheneyville","015","WARD 3, CHENEYVILLE",1681,2398,0,2,
"G2200790020","1980","Louisiana","22","Rapides","079","Ward 4, Spring Hill","020","WARD 4, SPRING HILL",4371,829,55,0,
"G2200790025","1980","Louisiana","22","Rapides","079","Ward 5, Hineston","025","WARD 5, HINESTON",2893,100,0,0,
"G2200790030","1980","Louisiana","22","Rapides","079","Ward 6, Calcasieu","030","WARD 6, CALCASIEU",2074,0,22,0,
"G2200790035","1980","Louisiana","22","Rapides","079","Ward 7, Cotile","035","WARD 7, COTILE",3353,1287,223,0,
"G2200790040","1980","Louisiana","22","Rapides","079","Ward 8, Rapides","040","WARD 8, RAPIDES",9826,2105,62,285,
