GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUB,CTY_SUBA,NAME,B18AA1970,B18AB1970,B18AC1970,B18AD1970,B18AE1970
"G1700310050","1970","Illinois","17","Cook","031","Hanover Township","050","Hanover Township",33815,175,45,115,
"G1700310055","1970","Illinois","17","Cook","031","Lemont Township","055","Lemont Township",8280,9,13,12,
"G1700310060","1970","Illinois","17","Cook","031","Leyden Township","060","Leyden Township",99385,37,50,321,
"G1700310065","1970","Illinois","17","Cook","031","Lyons Township","065","Lyons Township",97805,2713,60,320,
"G1700310070","1970","Illinois","17","Cook","031","Maine Township","070","Maine Township",139353,115,53,673,
"G1700310075","1970","Illinois","17","Cook","031","New Trier Township","075","New Trier Township",64209,787,29,340,
"G1700310080","1970","Illinois","17","Cook","031","Niles Township","080","Niles Township",110045,151,18,983,
"G1700310085","1970","Illinois","17","Cook","031","Northfield Township","085","Northfield Township",65026,185,29,317,
"G1700310090","1970","Illinois","17","Cook","031","Norwood Park Township","090","Norwood Park Township",30863,6,6,72,
"G1700310095","1970","Illinois","17","Cook","031","Oak Park Township","095","Oak Park Township",61777,132,22,580,
"G1700310100","1970","Illinois","17","Cook","031","Orland Township","100","Orland Township",14708,266,10,44,
"G1700310105","1970","Illinois","17","Cook","031","Palatine Township","105","Palatine Township",54558,29,22,208,
"G1700310110","1970","Illinois","17","Cook","031","Palos Township","110","Palos Township",32963,20,13,104,
"G1700310115","1970","Illinois","17","Cook","031","Proviso Township","115","Proviso Township",158415,13279,129,938,
"G1700310120","1970","Illinois","17","Cook","031","Rich Township","120","Rich Township",43968,469,31,333,
"G1700310125","1970","Illinois","17","Cook","031","River Forest Township","125","River Forest Township",13313,45,2,42,
"G1700310130","1970","Illinois","17","Cook","031","Riverside Township","130","Riverside Township",18433,6,1,35,
"G1700310135","1970","Illinois","17","Cook","031","Schaumburg Township","135","Schaumburg Township",50217,47,35,242,
"G1700310140","1970","Illinois","17","Cook","031","Stickney Township","140","Stickney Township",41631,6,6,109,
"G1700310145","1970","Illinois","17","Cook","031","Thornton Township","145","Thornton Township",165300,21948,99,516,
"G1700310150","1970","Illinois","17","Cook","031","Wheeling Township","150","Wheeling Township",118547,123,60,488,
"G1700310155","1970","Illinois","17","Cook","031","Worth Township","155","Worth Township",153762,1595,59,418,
"G1700330005","1970","Illinois","17","Crawford","033","Honey Creek Township","005","Honey Creek Township",1364,1,0,0,
"G1700330010","1970","Illinois","17","Crawford","033","Hutsonville Township","010","Hutsonville Township",1191,1,1,2,
"G1700330015","1970","Illinois","17","Crawford","033","Lamotte Township","015","Lamotte Township",2490,0,5,5,
"G1700330020","1970","Illinois","17","Crawford","033","Licking Township","020","Licking Township",392,0,0,0,
"G1700330025","1970","Illinois","17","Crawford","033","Martin Township","025","Martin Township",679,0,6,0,
"G1700330030","1970","Illinois","17","Crawford","033","Montgomery Township","030","Montgomery Township",758,0,0,0,
"G1700330035","1970","Illinois","17","Crawford","033","Oblong Township","035","Oblong Township",3122,1,0,1,
"G1700330040","1970","Illinois","17","Crawford","033","Prairie Township","040","Prairie Township",676,2,0,0,
"G1700330045","1970","Illinois","17","Crawford","033","Robinson Township","045","Robinson Township",9017,0,6,3,
"G1700330050","1970","Illinois","17","Crawford","033","Southwest Township","050","Southwest Township",101,0,0,0,
"G1700350005","1970","Illinois","17","Cumberland","035","Cottonwood Township","005","Cottonwood Township",560,0,4,0,
"G1700350010","1970","Illinois","17","Cumberland","035","Crooked Creek Township","010","Crooked Creek Township",505,0,0,0,
"G1700350015","1970","Illinois","17","Cumberland","035","Greenup Township","015","Greenup Township",2412,0,0,0,
"G1700350020","1970","Illinois","17","Cumberland","035","Neoga Township","020","Neoga Township",2306,0,1,1,
"G1700350025","1970","Illinois","17","Cumberland","035","Spring Point Township","025","Spring Point Township",955,0,0,1,
"G1700350030","1970","Illinois","17","Cumberland","035","Sumpter Township","030","Sumpter Township",1744,0,0,1,
"G1700350035","1970","Illinois","17","Cumberland","035","Union Township","035","Union Township",739,3,0,0,
"G1700350040","1970","Illinois","17","Cumberland","035","Woodbury Township","040","Woodbury Township",540,0,0,0,
"G1700370005","1970","Illinois","17","DeKalb","037","Afton Township","005","Afton Township",708,0,0,0,
"G1700370010","1970","Illinois","17","DeKalb","037","Clinton Township","010","Clinton Township",1588,0,0,3,
"G1700370015","1970","Illinois","17","DeKalb","037","Cortland Township","015","Cortland Township",3026,1,2,8,
"G1700370020","1970","Illinois","17","DeKalb","037","De Kalb Township","020","De Kalb Township",35012,636,26,302,
"G1700370025","1970","Illinois","17","DeKalb","037","Franklin Township","025","Franklin Township",1947,0,3,0,
"G1700370030","1970","Illinois","17","DeKalb","037","Genoa Township","030","Genoa Township",3795,1,1,0,
"G1700370035","1970","Illinois","17","DeKalb","037","Kingston Township","035","Kingston Township",1308,0,0,39,
"G1700370040","1970","Illinois","17","DeKalb","037","Malta Township","040","Malta Township",1532,0,0,0,
"G1700370045","1970","Illinois","17","DeKalb","037","Mayfield Township","045","Mayfield Township",765,1,0,0,
"G1700370050","1970","Illinois","17","DeKalb","037","Milan Township","050","Milan Township",461,0,0,0,
"G1700370055","1970","Illinois","17","DeKalb","037","Paw Paw Township","055","Paw Paw Township",478,3,0,0,
"G1700370060","1970","Illinois","17","DeKalb","037","Pierce Township","060","Pierce Township",622,0,0,0,
"G1700370065","1970","Illinois","17","DeKalb","037","Sandwich Township","065","Sandwich Township",5276,0,3,25,
"G1700370070","1970","Illinois","17","DeKalb","037","Shabbona Township","070","Shabbona Township",1347,7,0,0,
"G1700370075","1970","Illinois","17","DeKalb","037","Somonauk Township","075","Somonauk Township",1393,0,0,1,
"G1700370080","1970","Illinois","17","DeKalb","037","South Grove Township","080","South Grove Township",603,0,1,1,
"G1700370085","1970","Illinois","17","DeKalb","037","Squaw Grove Township","085","Squaw Grove Township",1768,1,0,1,
"G1700370090","1970","Illinois","17","DeKalb","037","Sycamore Township","090","Sycamore Township",8282,210,5,25,
"G1700370095","1970","Illinois","17","DeKalb","037","Victor Township","095","Victor Township",429,8,0,0,
"G1700390005","1970","Illinois","17","De Witt","039","Barnett Township","005","Barnett Township",500,0,0,0,
"G1700390010","1970","Illinois","17","De Witt","039","Clintonia Township","010","Clintonia Township",8053,29,1,6,
"G1700390015","1970","Illinois","17","De Witt","039","Creek Township","015","Creek Township",529,0,0,0,
"G1700390020","1970","Illinois","17","De Witt","039","De Witt Township","020","De Witt Township",461,0,0,0,
"G1700390025","1970","Illinois","17","De Witt","039","Harp Township","025","Harp Township",440,0,0,0,
"G1700390030","1970","Illinois","17","De Witt","039","Nixon Township","030","Nixon Township",774,0,0,0,
"G1700390035","1970","Illinois","17","De Witt","039","Rutledge Township","035","Rutledge Township",229,0,0,0,
"G1700390040","1970","Illinois","17","De Witt","039","Santa Anna Township","040","Santa Anna Township",2550,0,1,1,
"G1700390045","1970","Illinois","17","De Witt","039","Texas Township","045","Texas Township",587,0,1,1,
"G1700390050","1970","Illinois","17","De Witt","039","Tunbridge Township","050","Tunbridge Township",856,0,0,0,
"G1700390055","1970","Illinois","17","De Witt","039","Wapella Township","055","Wapella Township",902,0,0,0,
"G1700390060","1970","Illinois","17","De Witt","039","Waynesville Township","060","Waynesville Township",801,0,0,1,
"G1700390065","1970","Illinois","17","De Witt","039","Wilson Township","065","Wilson Township",251,0,0,1,
"G1700410005","1970","Illinois","17","Douglas","041","Arcola Township","005","Arcola Township",2776,0,2,42,
"G1700410010","1970","Illinois","17","Douglas","041","Bourbon Township","010","Bourbon Township",2881,1,1,0,
"G1700410015","1970","Illinois","17","Douglas","041","Bowdre Township","015","Bowdre Township",966,2,0,0,
"G1700410020","1970","Illinois","17","Douglas","041","Camargo Township","020","Camargo Township",3330,0,0,3,
"G1700410025","1970","Illinois","17","Douglas","041","Garrett Township","025","Garrett Township",1439,0,0,0,
"G1700410030","1970","Illinois","17","Douglas","041","Murdock Township","030","Murdock Township",435,0,0,0,
"G1700410035","1970","Illinois","17","Douglas","041","Newman Township","035","Newman Township",1352,0,0,1,
"G1700410040","1970","Illinois","17","Douglas","041","Sargent Township","040","Sargent Township",371,0,0,0,
"G1700410045","1970","Illinois","17","Douglas","041","Tuscola Township","045","Tuscola Township",5369,13,0,13,
"G1700430005","1970","Illinois","17","Du Page","043","Addison Township","005","Addison Township",71909,38,40,293,
"G1700430010","1970","Illinois","17","Du Page","043","Bloomingdale Township","010","Bloomingdale Township",36439,85,14,116,
"G1700430020","1970","Illinois","17","Du Page","043","Downers Grove Township","020","Downers Grove Township",92193,165,43,498,
"G1700430025","1970","Illinois","17","Du Page","043","Lisle Township","025","Lisle Township",48573,200,20,268,
"G1700430030","1970","Illinois","17","Du Page","043","Milton Township","030","Milton Township",74663,764,28,295,
"G1700430035","1970","Illinois","17","Du Page","043","Naperville Township","035","Naperville Township",12962,17,5,44,
"G1700430040","1970","Illinois","17","Du Page","043","Wayne Township","040","Wayne Township",5461,4,6,14,
"G1700430045","1970","Illinois","17","Du Page","043","Winfield Township","045","Winfield Township",22878,25,20,78,
"G1700430050","1970","Illinois","17","Du Page","043","York Township","050","York Township",122793,354,48,529,
"G1700450005","1970","Illinois","17","Edgar","045","Brouilletts Creek Township","005","Brouilletts Creek Township",343,0,0,0,
"G1700450010","1970","Illinois","17","Edgar","045","Buck Township","010","Buck Township",392,2,0,0,
"G1700450015","1970","Illinois","17","Edgar","045","Edgar Township","015","Edgar Township",644,0,0,0,
"G1700450020","1970","Illinois","17","Edgar","045","Elbridge Township","020","Elbridge Township",689,0,0,0,
"G1700450025","1970","Illinois","17","Edgar","045","Embarrass Township","025","Embarrass Township",920,0,0,1,
"G1700450030","1970","Illinois","17","Edgar","045","Grandview Township","030","Grandview Township",667,0,0,0,
"G1700450035","1970","Illinois","17","Edgar","045","Hunter Township","035","Hunter Township",376,0,0,0,
"G1700450040","1970","Illinois","17","Edgar","045","Kansas Township","040","Kansas Township",1097,0,1,0,
"G1700450045","1970","Illinois","17","Edgar","045","Paris Township","045","Paris Township",11213,79,3,11,
"G1700450050","1970","Illinois","17","Edgar","045","Prairie Township","050","Prairie Township",395,0,0,0,
"G1700450055","1970","Illinois","17","Edgar","045","Ross Township","055","Ross Township",1576,0,0,0,
"G1700450060","1970","Illinois","17","Edgar","045","Shiloh Township","060","Shiloh Township",465,0,0,0,
"G1700450065","1970","Illinois","17","Edgar","045","Stratton Township","065","Stratton Township",699,0,0,0,
"G1700450070","1970","Illinois","17","Edgar","045","Symmes Township","070","Symmes Township",858,0,2,0,
"G1700450075","1970","Illinois","17","Edgar","045","Young America Township","075","Young America Township",1157,1,0,0,
"G1700470005","1970","Illinois","17","Edwards","047","Albion Precinct","005","Albion Precinct",2539,0,1,3,
"G1700470010","1970","Illinois","17","Edwards","047","Bone Gap Precinct","010","Bone Gap Precinct",521,0,0,0,
"G1700470015","1970","Illinois","17","Edwards","047","Browns Precinct","015","Browns Precinct",418,1,0,0,
"G1700470020","1970","Illinois","17","Edwards","047","Dixon Precinct","020","Dixon Precinct",222,0,0,0,
"G1700470025","1970","Illinois","17","Edwards","047","Ellery Precinct","025","Ellery Precinct",171,0,0,0,
"G1700470030","1970","Illinois","17","Edwards","047","French Creek Precinct","030","French Creek Precinct",1182,2,2,0,
"G1700470035","1970","Illinois","17","Edwards","047","Salem Precinct","035","Salem Precinct",1404,0,0,1,
"G1700470040","1970","Illinois","17","Edwards","047","Shelby Precinct","040","Shelby Precinct",620,0,0,3,
"G1700490005","1970","Illinois","17","Effingham","049","Banner Township","005","Banner Township",489,1,0,0,
"G1700490010","1970","Illinois","17","Effingham","049","Bishop Township","010","Bishop Township",1042,0,1,0,
"G1700490015","1970","Illinois","17","Effingham","049","Douglas Township","015","Douglas Township",10891,4,2,7,
"G1700490020","1970","Illinois","17","Effingham","049","Jackson Township","020","Jackson Township",629,0,0,0,
"G1700490025","1970","Illinois","17","Effingham","049","Liberty Township","025","Liberty Township",740,0,0,5,
"G1700490030","1970","Illinois","17","Effingham","049","Lucas Township","030","Lucas Township",507,0,0,0,
"G1700490035","1970","Illinois","17","Effingham","049","Mason Township","035","Mason Township",1321,1,0,0,
"G1700490040","1970","Illinois","17","Effingham","049","Moccasin Township","040","Moccasin Township",435,0,0,0,
"G1700490045","1970","Illinois","17","Effingham","049","Mound Township","045","Mound Township",2599,0,0,0,
"G1700490050","1970","Illinois","17","Effingham","049","St Francis Township","050","St Francis Township",991,0,0,2,
"G1700490055","1970","Illinois","17","Effingham","049","Summit Township","055","Summit Township",1028,0,0,2,
"G1700490060","1970","Illinois","17","Effingham","049","Teutopolis Township","060","Teutopolis Township",1794,0,4,0,
"G1700490065","1970","Illinois","17","Effingham","049","Union Township","065","Union Township",431,0,0,0,
"G1700490070","1970","Illinois","17","Effingham","049","Watson Township","070","Watson Township",1257,0,0,1,
"G1700490075","1970","Illinois","17","Effingham","049","West Township","075","West Township",424,0,0,0,
"G1700510005","1970","Illinois","17","Fayette","051","Avena Township","005","Avena Township",2291,0,1,0,
"G1700510010","1970","Illinois","17","Fayette","051","Bear Grove Township","010","Bear Grove Township",585,5,0,0,
"G1700510015","1970","Illinois","17","Fayette","051","Bowling Green Township","015","Bowling Green Township",308,0,0,0,
"G1700510020","1970","Illinois","17","Fayette","051","Carson Township","020","Carson Township",183,0,0,0,
"G1700510025","1970","Illinois","17","Fayette","051","Hurricane Township","025","Hurricane Township",213,0,0,0,
"G1700510030","1970","Illinois","17","Fayette","051","Kaskaskia Township","030","Kaskaskia Township",577,11,0,0,
"G1700510035","1970","Illinois","17","Fayette","051","La Clede Township","035","La Clede Township",1101,1,0,1,
"G1700510040","1970","Illinois","17","Fayette","051","Lone Grove Township","040","Lone Grove Township",871,0,0,0,
"G1700510045","1970","Illinois","17","Fayette","051","Loudon Township","045","Loudon Township",758,0,0,0,
"G1700510050","1970","Illinois","17","Fayette","051","Otego Township","050","Otego Township",1254,0,0,0,
"G1700510055","1970","Illinois","17","Fayette","051","Pope Township","055","Pope Township",213,0,0,0,
"G1700510060","1970","Illinois","17","Fayette","051","Ramsey Township","060","Ramsey Township",1899,0,0,0,
"G1700510065","1970","Illinois","17","Fayette","051","Sefton Township","065","Sefton Township",660,0,0,1,
"G1700510070","1970","Illinois","17","Fayette","051","Seminary Township","070","Seminary Township",448,0,1,0,
"G1700510075","1970","Illinois","17","Fayette","051","Shafter Township","075","Shafter Township",398,0,0,1,
"G1700510080","1970","Illinois","17","Fayette","051","Sharon Township","080","Sharon Township",1024,235,0,11,
"G1700510085","1970","Illinois","17","Fayette","051","South Hurricane Township","085","South Hurricane Township",404,0,0,0,
"G1700510090","1970","Illinois","17","Fayette","051","Vandalia Township","090","Vandalia Township",6460,0,4,5,
"G1700510095","1970","Illinois","17","Fayette","051","Wheatland Township","095","Wheatland Township",402,0,0,0,
"G1700510100","1970","Illinois","17","Fayette","051","Wilberton Township","100","Wilberton Township",426,0,0,0,
"G1700530005","1970","Illinois","17","Ford","053","Brenton Township","005","Brenton Township",1124,0,0,0,
"G1700530010","1970","Illinois","17","Ford","053","Button Township","010","Button Township",384,0,0,1,
"G1700530015","1970","Illinois","17","Ford","053","Dix Township","015","Dix Township",897,0,1,0,
"G1700530020","1970","Illinois","17","Ford","053","Drummer Township","020","Drummer Township",4510,63,0,7,
"G1700530025","1970","Illinois","17","Ford","053","Lyman Township","025","Lyman Township",838,0,0,0,
"G1700530030","1970","Illinois","17","Ford","053","Mona Township","030","Mona Township",509,1,0,0,
"G1700530035","1970","Illinois","17","Ford","053","Patton Township","035","Patton Township",5391,1,2,16,
"G1700530040","1970","Illinois","17","Ford","053","Peach Orchard Township","040","Peach Orchard Township",719,0,1,0,
"G1700530045","1970","Illinois","17","Ford","053","Pella Township","045","Pella Township",341,0,0,0,
"G1700530050","1970","Illinois","17","Ford","053","Rogers Township","050","Rogers Township",457,0,0,0,
"G1700530055","1970","Illinois","17","Ford","053","Sullivant Township","055","Sullivant Township",825,0,1,1,
"G1700530060","1970","Illinois","17","Ford","053","Wall Township","060","Wall Township",292,0,0,0,
"G1700550005","1970","Illinois","17","Franklin","055","Barren Township","005","Barren Township",332,0,0,0,
"G1700550010","1970","Illinois","17","Franklin","055","Benton Township","010","Benton Township",8244,3,5,2,
"G1700550015","1970","Illinois","17","Franklin","055","Browning Township","015","Browning Township",2458,0,1,2,
"G1700550020","1970","Illinois","17","Franklin","055","Cave Township","020","Cave Township",1094,0,0,2,
"G1700550025","1970","Illinois","17","Franklin","055","Denning Township","025","Denning Township",5160,22,1,4,
"G1700550030","1970","Illinois","17","Franklin","055","Eastern Township","030","Eastern Township",468,0,0,0,
"G1700550035","1970","Illinois","17","Franklin","055","Ewing Township","035","Ewing Township",964,0,0,0,
"G1700550040","1970","Illinois","17","Franklin","055","Frankfort Township","040","Frankfort Township",7042,0,3,1,
"G1700550045","1970","Illinois","17","Franklin","055","Goode Township","045","Goode Township",2706,1,3,4,
"G1700550050","1970","Illinois","17","Franklin","055","Northern Township","050","Northern Township",403,0,0,4,
"G1700550055","1970","Illinois","17","Franklin","055","Six Mile Township","055","Six Mile Township",3952,0,4,1,
"G1700550060","1970","Illinois","17","Franklin","055","Tyrone Township","060","Tyrone Township",5442,1,0,0,
"G1700570005","1970","Illinois","17","Fulton","057","Astoria Township","005","Astoria Township",1736,0,1,1,
"G1700570010","1970","Illinois","17","Fulton","057","Banner Township","010","Banner Township",693,0,0,1,
"G1700570015","1970","Illinois","17","Fulton","057","Bernadotte Township","015","Bernadotte Township",382,0,0,1,
"G1700570020","1970","Illinois","17","Fulton","057","Buckheart Township","020","Buckheart Township",1767,0,0,3,
"G1700570025","1970","Illinois","17","Fulton","057","Canton Township","025","Canton Township",15636,103,10,15,
"G1700570030","1970","Illinois","17","Fulton","057","Cass Township","030","Cass Township",818,0,0,1,
"G1700570035","1970","Illinois","17","Fulton","057","Deerfield Township","035","Deerfield Township",422,0,0,2,
"G1700570040","1970","Illinois","17","Fulton","057","Ellisville Township","040","Ellisville Township",230,0,0,0,
"G1700570045","1970","Illinois","17","Fulton","057","Fairview Township","045","Fairview Township",923,0,0,0,
"G1700570050","1970","Illinois","17","Fulton","057","Farmers Township","050","Farmers Township",498,0,0,0,
"G1700570055","1970","Illinois","17","Fulton","057","Farmington Township","055","Farmington Township",3995,0,1,2,
"G1700570060","1970","Illinois","17","Fulton","057","Harris Township","060","Harris Township",519,0,1,0,
"G1700570065","1970","Illinois","17","Fulton","057","Isabel Township","065","Isabel Township",300,0,0,0,
"G1700570070","1970","Illinois","17","Fulton","057","Joshua Township","070","Joshua Township",641,0,0,0,
"G1700570075","1970","Illinois","17","Fulton","057","Kerton Township","075","Kerton Township",178,0,0,0,
"G1700570080","1970","Illinois","17","Fulton","057","Lee Township","080","Lee Township",404,0,0,0,
"G1700570085","1970","Illinois","17","Fulton","057","Lewistown Township","085","Lewistown Township",3247,0,1,4,
"G1700570090","1970","Illinois","17","Fulton","057","Liverpool Township","090","Liverpool Township",842,0,0,2,
"G1700570095","1970","Illinois","17","Fulton","057","Orion Township","095","Orion Township",896,0,2,0,
"G1700570100","1970","Illinois","17","Fulton","057","Pleasant Township","100","Pleasant Township",1016,1,0,1,
"G1700570105","1970","Illinois","17","Fulton","057","Putman Township","105","Putman Township",2108,0,3,4,
"G1700570110","1970","Illinois","17","Fulton","057","Union Township","110","Union Township",1387,0,0,0,
"G1700570115","1970","Illinois","17","Fulton","057","Vermont Township","115","Vermont Township",1399,0,0,0,
"G1700570120","1970","Illinois","17","Fulton","057","Waterford Township","120","Waterford Township",238,0,0,0,
"G1700570125","1970","Illinois","17","Fulton","057","Woodland Township","125","Woodland Township",594,1,0,1,
"G1700570130","1970","Illinois","17","Fulton","057","Young Hickory Township","130","Young Hickory Township",857,1,1,0,
"G1700590005","1970","Illinois","17","Gallatin","059","Asbury Township","005","Asbury Township",164,0,0,0,
"G1700590010","1970","Illinois","17","Gallatin","059","Bowlesville Township","010","Bowlesville Township",222,0,0,0,
"G1700590015","1970","Illinois","17","Gallatin","059","Eagle Creek Township","015","Eagle Creek Township",169,0,0,0,
"G1700590020","1970","Illinois","17","Gallatin","059","Equality Township","020","Equality Township",977,0,0,0,
"G1700590025","1970","Illinois","17","Gallatin","059","Gold Hill Township","025","Gold Hill Township",2217,31,0,2,
"G1700590030","1970","Illinois","17","Gallatin","059","New Haven Township","030","New Haven Township",707,0,0,0,
"G1700590035","1970","Illinois","17","Gallatin","059","North Fork Township","035","North Fork Township",575,0,1,1,
"G1700590040","1970","Illinois","17","Gallatin","059","Omaha Township","040","Omaha Township",540,0,0,0,
"G1700590045","1970","Illinois","17","Gallatin","059","Ridgway Township","045","Ridgway Township",1368,0,1,0,
"G1700590050","1970","Illinois","17","Gallatin","059","Shawnee Township","050","Shawnee Township",418,25,0,0,
"G1700610005","1970","Illinois","17","Greene","061","Athensville Township","005","Athensville Township",388,0,0,0,
"G1700610010","1970","Illinois","17","Greene","061","Bluffdale Township","010","Bluffdale Township",756,0,0,1,
"G1700610015","1970","Illinois","17","Greene","061","Carrollton Township","015","Carrollton Township",3390,4,0,0,
"G1700610020","1970","Illinois","17","Greene","061","Kane Township","020","Kane Township",1125,0,0,2,
"G1700610025","1970","Illinois","17","Greene","061","Linder Township","025","Linder Township",395,0,0,0,
"G1700610030","1970","Illinois","17","Greene","061","Patterson Township","030","Patterson Township",905,0,0,0,
"G1700610035","1970","Illinois","17","Greene","061","Rockbridge Township","035","Rockbridge Township",1851,2,6,2,
"G1700610040","1970","Illinois","17","Greene","061","Roodhouse Township","040","Roodhouse Township",2893,1,0,0,
"G1700610045","1970","Illinois","17","Greene","061","Rubicon Township","045","Rubicon Township",422,0,0,0,
"G1700610050","1970","Illinois","17","Greene","061","Walkerville Township","050","Walkerville Township",332,0,0,0,
"G1700610055","1970","Illinois","17","Greene","061","White Hall Township","055","White Hall Township",3513,0,1,1,
"G1700610060","1970","Illinois","17","Greene","061","Woodville Township","060","Woodville Township",617,0,2,0,
"G1700610065","1970","Illinois","17","Greene","061","Wrights Township","065","Wrights Township",405,0,0,0,
"G1700630005","1970","Illinois","17","Grundy","063","Aux Sable Township","005","Aux Sable Township",2386,13,0,2,
"G1700630010","1970","Illinois","17","Grundy","063","Braceville Township","010","Braceville Township",3534,1,1,4,
"G1700630015","1970","Illinois","17","Grundy","063","Erienna Township","015","Erienna Township",329,0,0,1,
"G1700630020","1970","Illinois","17","Grundy","063","Felix Township","020","Felix Township",2189,2,0,1,
"G1700630025","1970","Illinois","17","Grundy","063","Garfield Township","025","Garfield Township",1408,0,0,1,
"G1700630030","1970","Illinois","17","Grundy","063","Goodfarm Township","030","Goodfarm Township",447,0,0,0,
"G1700630035","1970","Illinois","17","Grundy","063","Goose Lake Township","035","Goose Lake Township",438,0,0,1,
"G1700630040","1970","Illinois","17","Grundy","063","Greenfield Township","040","Greenfield Township",1004,6,0,1,
"G1700630045","1970","Illinois","17","Grundy","063","Highland Township","045","Highland Township",529,0,0,0,
"G1700630050","1970","Illinois","17","Grundy","063","Maine Township","050","Maine Township",196,0,0,0,
"G1700630055","1970","Illinois","17","Grundy","063","Mazon Township","055","Mazon Township",1276,0,0,8,
"G1700630060","1970","Illinois","17","Grundy","063","Morris Township","060","Morris Township",7495,7,1,26,
"G1700630065","1970","Illinois","17","Grundy","063","Nettle Creek Township","065","Nettle Creek Township",391,0,0,0,
"G1700630070","1970","Illinois","17","Grundy","063","Norman Township","070","Norman Township",181,0,0,0,
"G1700630075","1970","Illinois","17","Grundy","063","Saratoga Township","075","Saratoga Township",1958,5,0,2,
"G1700630080","1970","Illinois","17","Grundy","063","Vienna Township","080","Vienna Township",649,0,0,4,
"G1700630085","1970","Illinois","17","Grundy","063","Wauponsee Township","085","Wauponsee Township",2037,0,0,1,
"G1700650005","1970","Illinois","17","Hamilton","065","Beaver Creek Township","005","Beaver Creek Township",380,0,0,0,
"G1700650010","1970","Illinois","17","Hamilton","065","Crook Township","010","Crook Township",449,0,0,2,
"G1700650015","1970","Illinois","17","Hamilton","065","Crouch Township","015","Crouch Township",537,0,0,0,
"G1700650020","1970","Illinois","17","Hamilton","065","Dahlgren Township","020","Dahlgren Township",1153,0,0,0,
"G1700650025","1970","Illinois","17","Hamilton","065","Flannigan Township","025","Flannigan Township",249,0,1,0,
"G1700650030","1970","Illinois","17","Hamilton","065","Knight Prairie Township","030","Knight Prairie Township",473,1,0,2,
"G1700650035","1970","Illinois","17","Hamilton","065","Mc Leansboro Township","035","Mc Leansboro Township",3672,0,1,4,
"G1700650040","1970","Illinois","17","Hamilton","065","Mayberry Township","040","Mayberry Township",584,0,0,0,
"G1700650045","1970","Illinois","17","Hamilton","065","South Crouch Township","045","South Crouch Township",232,0,0,0,
"G1700650050","1970","Illinois","17","Hamilton","065","South Flannigan Township","050","South Flannigan Township",129,0,0,0,
"G1700650055","1970","Illinois","17","Hamilton","065","South Twigg Township","055","South Twigg Township",197,0,0,0,
"G1700650060","1970","Illinois","17","Hamilton","065","Twigg Township","060","Twigg Township",599,0,0,0,
"G1700670005","1970","Illinois","17","Hancock","067","Appanoose Township","005","Appanoose Township",734,0,0,0,
"G1700670010","1970","Illinois","17","Hancock","067","Augusta Township","010","Augusta Township",1112,0,0,0,
"G1700670015","1970","Illinois","17","Hancock","067","Bear Creek Township","015","Bear Creek Township",497,0,0,0,
"G1700670020","1970","Illinois","17","Hancock","067","Carthage Township","020","Carthage Township",3854,30,1,5,
"G1700670025","1970","Illinois","17","Hancock","067","Chili Township","025","Chili Township",777,0,0,2,
"G1700670030","1970","Illinois","17","Hancock","067","Dallas City Township","030","Dallas City Township",1297,0,0,0,
"G1700670035","1970","Illinois","17","Hancock","067","Durham Township","035","Durham Township",453,0,0,0,
"G1700670040","1970","Illinois","17","Hancock","067","Fountain Green Township","040","Fountain Green Township",444,0,0,0,
"G1700670045","1970","Illinois","17","Hancock","067","Hancock Township","045","Hancock Township",303,0,0,0,
"G1700670050","1970","Illinois","17","Hancock","067","Harmony Township","050","Harmony Township",575,0,0,1,
"G1700670055","1970","Illinois","17","Hancock","067","La Harpe Township","055","La Harpe Township",1700,1,0,0,
"G1700670060","1970","Illinois","17","Hancock","067","Montebello Township","060","Montebello Township",3368,9,1,1,
"G1700670065","1970","Illinois","17","Hancock","067","Nauvoo Township","065","Nauvoo Township",1025,0,9,2,
"G1700670070","1970","Illinois","17","Hancock","067","Pilot Grove Township","070","Pilot Grove Township",468,0,0,0,
"G1700670075","1970","Illinois","17","Hancock","067","Pontoosuc Township","075","Pontoosuc Township",428,0,0,0,
"G1700670080","1970","Illinois","17","Hancock","067","Prairie Township","080","Prairie Township",582,0,0,0,
"G1700670085","1970","Illinois","17","Hancock","067","Rock Creek Township","085","Rock Creek Township",610,0,0,0,
"G1700670090","1970","Illinois","17","Hancock","067","Rocky Run Township","090","Rocky Run Township",260,0,0,0,
"G1700670095","1970","Illinois","17","Hancock","067","St Albans Township","095","St Albans Township",575,0,0,0,
"G1700670100","1970","Illinois","17","Hancock","067","St Mary Township","100","St Mary Township",1050,0,0,0,
"G1700670105","1970","Illinois","17","Hancock","067","Sonora Township","105","Sonora Township",568,0,8,0,
"G1700670110","1970","Illinois","17","Hancock","067","Walker Township","110","Walker Township",563,0,0,2,
"G1700670115","1970","Illinois","17","Hancock","067","Warsaw Township","115","Warsaw Township",1754,2,0,2,
"G1700670120","1970","Illinois","17","Hancock","067","Wilcox Township","120","Wilcox Township",201,0,0,0,
"G1700670125","1970","Illinois","17","Hancock","067","Wythe Township","125","Wythe Township",371,0,0,0,
"G1700690005","1970","Illinois","17","Hardin","069","Battery Rock Precinct","005","Battery Rock Precinct",235,0,0,0,
